"COUNTRY","Country","Year","INDICATOR","Indicator","Unit.Code","Unit","PowerCode","Reference.Period","Value"
"CZE","Czech Republic",2015,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.8
"CZE","Czech Republic",2016,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.8
"CZE","Czech Republic",2017,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.9
"CZE","Czech Republic",2018,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.62
"CZE","Czech Republic",2019,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,3.1
"CZE","Czech Republic",2008,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.73
"CZE","Czech Republic",2009,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.18
"CZE","Czech Republic",2010,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.67
"CZE","Czech Republic",2011,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.1
"CZE","Czech Republic",2012,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.05
"CZE","Czech Republic",2013,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.24
"CZE","Czech Republic",2014,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.76
"CZE","Czech Republic",2015,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.9
"CZE","Czech Republic",2016,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.7
"CZE","Czech Republic",2017,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.6
"CZE","Czech Republic",2018,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.52
"CZE","Czech Republic",2019,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.7
"CZE","Czech Republic",2008,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,103986
"CZE","Czech Republic",2009,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,219659
"CZE","Czech Republic",2010,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,153843
"CZE","Czech Republic",2011,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,18284
"CZE","Czech Republic",2012,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,9492
"CZE","Czech Republic",2013,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,23298
"CZE","Czech Republic",2014,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,34557
"CZE","Czech Republic",2015,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,12433
"CZE","Czech Republic",2016,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,9378
"CZE","Czech Republic",2017,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,16306
"CZE","Czech Republic",2018,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,18722
"CZE","Czech Republic",2019,"VC","Growth capital and venture capital","EUR","Euro","Thousands",NA,23889
"CZE","Czech Republic",2009,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,111.24
"CZE","Czech Republic",2010,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-29.96
"CZE","Czech Republic",2011,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-88.12
"CZE","Czech Republic",2012,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-48.09
"CZE","Czech Republic",2013,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,145.45
"CZE","Czech Republic",2014,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,48.33
"CZE","Czech Republic",2015,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-64.02
"CZE","Czech Republic",2016,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-24.57
"CZE","Czech Republic",2017,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,73.88
"CZE","Czech Republic",2018,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,14.82
"CZE","Czech Republic",2019,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,27.6
"CZE","Czech Republic",2008,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,18
"CZE","Czech Republic",2009,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,19
"CZE","Czech Republic",2010,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,14
"CZE","Czech Republic",2011,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,14
"CZE","Czech Republic",2012,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,15
"CZE","Czech Republic",2013,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,14
"CZE","Czech Republic",2014,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,14
"CZE","Czech Republic",2015,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,14
"CZE","Czech Republic",2016,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,19
"CZE","Czech Republic",2017,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,16
"CZE","Czech Republic",2018,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,38
"CZE","Czech Republic",2019,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,23.5
"CZE","Czech Republic",2008,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,873
"CZE","Czech Republic",2009,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1280
"CZE","Czech Republic",2010,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1301
"CZE","Czech Republic",2011,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1263
"CZE","Czech Republic",2012,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1345
"CZE","Czech Republic",2013,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1379
"CZE","Czech Republic",2014,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1228
"CZE","Czech Republic",2015,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1001
"CZE","Czech Republic",2016,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,904
"CZE","Czech Republic",2017,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,769
"CZE","Czech Republic",2018,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,649
"CZE","Czech Republic",2019,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,680
"CZE","Czech Republic",2009,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,46.62
"CZE","Czech Republic",2010,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,1.64
"CZE","Czech Republic",2011,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-2.92
"CZE","Czech Republic",2012,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,6.49
"CZE","Czech Republic",2013,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,2.53
"CZE","Czech Republic",2014,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-10.95
"CZE","Czech Republic",2015,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-18.49
"CZE","Czech Republic",2016,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-9.69
"CZE","Czech Republic",2017,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-14.93
"CZE","Czech Republic",2018,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-15.6
"CZE","Czech Republic",2019,"SME_BANKRUPTCIES_GROWTH","Bankruptcies, SMEs (%, Year-on-year growth rate)","PC","Percentage","Units",NA,4.78
"CZE","Czech Republic",2010,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,59.67
"CZE","Czech Republic",2011,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,58.36
"CZE","Czech Republic",2012,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,59.97
"CZE","Czech Republic",2013,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,52.54
"CZE","Czech Republic",2014,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,41.28
"CZE","Czech Republic",2015,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,35.31
"CZE","Czech Republic",2016,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,36.8
"CZE","Czech Republic",2017,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,33.46
"CZE","Czech Republic",2018,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,30.47
"CZE","Czech Republic",2019,"ST_LENDING_PROPORTION","Share of short-term SME lending (% of total SME lending)","PC","Percentage","Units",NA,23.96
"DNK","Denmark",2007,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,731.73
"DNK","Denmark",2008,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,809.36
"DNK","Denmark",2009,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,814.12
"DNK","Denmark",2010,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,812.01
"DNK","Denmark",2011,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,808.65
"DNK","Denmark",2012,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,829.69
"DNK","Denmark",2013,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,860.31
"DNK","Denmark",2014,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,914.33
"DNK","Denmark",2015,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,940.37
"DNK","Denmark",2016,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,988.77
"DNK","Denmark",2017,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,1033.2
"DNK","Denmark",2018,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,1079.52
"DNK","Denmark",2019,"CORPORATE_LENDING_STOCK","Outstanding business loans, total ","DKK","Danish Krone","Billions",NA,1126.74
"DNK","Denmark",2007,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,26.43
"DNK","Denmark",2008,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,26.27
"DNK","Denmark",2009,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,22.42
"DNK","Denmark",2010,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,22.7
"DNK","Denmark",2011,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,24.1
"DNK","Denmark",2012,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,20.15
"DNK","Denmark",2013,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,22.06
"DNK","Denmark",2014,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,34.04
"DNK","Denmark",2015,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,35.46
"DNK","Denmark",2016,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,30.85
"DNK","Denmark",2017,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,29.2
"DNK","Denmark",2018,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,26.7
"DNK","Denmark",2019,"SME_LENDING_ST","Short-term loans, SMEs ","DKK","Danish Krone","Billions",NA,24.21
"DNK","Denmark",2007,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,14.42
"DNK","Denmark",2008,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,8.96
"DNK","Denmark",2009,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,6.04
"DNK","Denmark",2010,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,22.7
"DNK","Denmark",2011,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,10.07
"DNK","Denmark",2012,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,18.98
"DNK","Denmark",2013,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,14.55
"DNK","Denmark",2014,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,20.53
"DNK","Denmark",2015,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,37.68
"DNK","Denmark",2016,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,20.56
"DNK","Denmark",2017,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,23.29
"DNK","Denmark",2018,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,21.76
"DNK","Denmark",2019,"SME_LENDING_LT","Long-term loans, SMEs ",NA,NA,"Billions",NA,43.7
"DNK","Denmark",2007,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,210
"DNK","Denmark",2008,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,178
"DNK","Denmark",2009,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,209
"DNK","Denmark",2010,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,769
"DNK","Denmark",2011,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,1192
"DNK","Denmark",2012,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,1222
"DNK","Denmark",2013,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,685
"DNK","Denmark",2014,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,652
"DNK","Denmark",2015,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,668
"DNK","Denmark",2016,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,620
"DNK","Denmark",2017,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,514
"DNK","Denmark",2018,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,529
"DNK","Denmark",2019,"LOAN_GUARANTEES","Government loan guarantees, SMEs","DKK","Danish Krone","Millions",NA,512
"DNK","Denmark",2011,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,17
"DNK","Denmark",2012,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,61
"DNK","Denmark",2013,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,251
"DNK","Denmark",2014,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,699
"DNK","Denmark",2015,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,1040
"DNK","Denmark",2016,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,1213
"DNK","Denmark",2017,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,1377
"DNK","Denmark",2018,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,1225
"DNK","Denmark",2019,"GUARANTEED_LOANS","Government guaranteed loans, SMEs","DKK","Danish Krone","Millions",NA,1246
"DNK","Denmark",2007,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.97
"DNK","Denmark",2008,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,6.59
"DNK","Denmark",2009,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,5.33
"DNK","Denmark",2010,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,4.39
"DNK","Denmark",2011,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,4.38
"DNK","Denmark",2012,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.91
"DNK","Denmark",2013,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.78
"DNK","Denmark",2014,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,3.44
"DNK","Denmark",2015,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.99
"DNK","Denmark",2016,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.74
"DNK","Denmark",2017,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.36
"DNK","Denmark",2018,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,2.27
"DNK","Denmark",2019,"INTEREST_RATE_SMES","Interest rate, SMEs","PC","Percentage","Units",NA,1.85
"DNK","Denmark",2007,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,5.23
"DNK","Denmark",2008,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,5.68
"DNK","Denmark",2009,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,3.63
"DNK","Denmark",2010,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.49
"DNK","Denmark",2011,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.4
"DNK","Denmark",2012,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,2.14
"DNK","Denmark",2013,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.73
"DNK","Denmark",2014,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.65
"DNK","Denmark",2015,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.53
"DNK","Denmark",2016,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.34
"DNK","Denmark",2017,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.24
"DNK","Denmark",2018,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,0.98
"DNK","Denmark",2019,"INTEREST_RATE_LARGEFIRMS","Interest rate, large firms","PC","Percentage","Units",NA,1.07
"DNK","Denmark",2007,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.75
"DNK","Denmark",2008,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.91
"DNK","Denmark",2009,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.7
"DNK","Denmark",2010,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.9
"DNK","Denmark",2011,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.97
"DNK","Denmark",2012,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.77
"DNK","Denmark",2013,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,2.04
"DNK","Denmark",2014,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.79
"DNK","Denmark",2015,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.45
"DNK","Denmark",2016,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.4
"DNK","Denmark",2017,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.12
"DNK","Denmark",2018,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,1.29
"DNK","Denmark",2019,"INTEREST_RATE_SPREAD","Interest rate spread (% points)","PC","Percentage","Units",NA,0.78
"DNK","Denmark",2007,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,3
"DNK","Denmark",2010,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,12
"DNK","Denmark",2014,"REJECTION","Rejection rate (1-(SME loans authorised/ requested))","PC","Percentage","Units",NA,14
"DNK","Denmark",2007,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,263.48
"DNK","Denmark",2008,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,204.61
"DNK","Denmark",2009,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,158.68
"DNK","Denmark",2010,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,280.18
"DNK","Denmark",2011,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,186.36
"DNK","Denmark",2012,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,270.46
"DNK","Denmark",2013,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,241.23
"DNK","Denmark",2014,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,229.82
"DNK","Denmark",2015,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,339.36
"DNK","Denmark",2016,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,554.28
"DNK","Denmark",2017,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,531.93
"DNK","Denmark",2018,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,699.32
"DNK","Denmark",2019,"VC","Growth capital and venture capital","EUR","Euro","Millions",NA,434.01
"DNK","Denmark",2008,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-22.34
"DNK","Denmark",2009,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-22.45
"DNK","Denmark",2010,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,76.57
"DNK","Denmark",2011,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-33.49
"DNK","Denmark",2012,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,45.13
"DNK","Denmark",2013,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-10.81
"DNK","Denmark",2014,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-4.73
"DNK","Denmark",2015,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,47.66
"DNK","Denmark",2016,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,63.33
"DNK","Denmark",2017,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-4.03
"DNK","Denmark",2018,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,31.47
"DNK","Denmark",2019,"VC_GROWTH","Growth capital and venture capital (%, Year-on-year growth rate)","PC","Percentage","Units",NA,-37.94
"DNK","Denmark",2007,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,7.2
"DNK","Denmark",2008,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,6.1
"DNK","Denmark",2009,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,12
"DNK","Denmark",2010,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,12
"DNK","Denmark",2011,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,13
"DNK","Denmark",2012,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,12
"DNK","Denmark",2013,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,10
"DNK","Denmark",2014,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,9
"DNK","Denmark",2015,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,4
"DNK","Denmark",2016,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,4
"DNK","Denmark",2017,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,2
"DNK","Denmark",2018,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,3
"DNK","Denmark",2019,"PAYMENT_DELAYS","Payment delays, B2B","DAY","Days","Units",NA,3
"DNK","Denmark",2009,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2563
"DNK","Denmark",2010,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,2583
"DNK","Denmark",2011,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1938
"DNK","Denmark",2012,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1958
"DNK","Denmark",2013,"SME_BANKRUPTCIES","Bankruptcies, SMEs","NBR","Number","Units",NA,1698
